school_name,department_name
부산외국어대학교,외교전공
부산외국어대학교,유럽지역통상전공
부산외국어대학교,이탈리아어전공
부산외국어대학교,인도네시아말레이시아전공
부산외국어대학교,인도어전공
부산외국어대학교,일본IT전공
부산외국어대학교,일본어융합학부
부산외국어대학교,전자인공지능융합전공
부산외국어대학교,중국어전공
부산외국어대학교,중국지역통상전공
부산외국어대학교,중국학부
부산외국어대학교,컴퓨터공학전공
부산외국어대학교,태국어전공
부산외국어대학교,터키어전공
부산외국어대학교,포르투갈(브라질)어전공
부산외국어대학교,프랑스어전공
부산외국어대학교,한국어교육전공
부산외국어대학교,한일문화콘텐츠전공
부산외국어대학교,항공서비스전공
부산외국어대학교,호텔·컨벤션전공
부산외국어대학교,회계전공
부산장신대학교,기독교사회복지상담학과
부산장신대학교,기타(소속학과없음)
부산장신대학교,신학과
부산장신대학교,특수교육과
부천대학교,IT융합비즈니스학과
부천대학교,간호학과
부천대학교,건축공학과(1년과정)
부천대학교,건축과
부천대학교,경영학과
부천대학교,기타(소속학과없음)
부천대학교,기타모집단위
부천대학교,디지털미디어디자인과
부천대학교,디지털미디어디자인학과
부천대학교,디지털미디어디자인학과(1년과정)
부천대학교,반려동물과
부천대학교,보건의료행정학과(3년제)
부천대학교,뷰티비즈니스과
부천대학교,뷰티융합비즈니스과
부천대학교,뷰티케어과 뷰티디자인전공
부천대학교,뷰티케어과 헤어디자인전공
부천대학교,뷰티케어학과
부천대학교,비서사무행정학과
부천대학교,사회복지학과
부천대학교,섬유패션비즈니스학과
부천대학교,세무회계학과
부천대학교,스마트속기과
부천대학교,시험인증융합학과
부천대학교,식품영양학과
부천대학교,식품영양학과(1년과정)
부천대학교,실내건축디자인학과
부천대학교,실내건축디자인학과(1년과정)
부천대학교,아동보육과
부천대학교,아동보육학과
부천대학교,영상&게임콘텐츠과
부천대학교,외식산업과
부천대학교,유아교육과
부천대학교,유아교육학과(1년과정)
부천대학교,응급구조학과
부천대학교,자동화로봇공학과(1년과정)
부천대학교,자동화로봇과
부천대학교,재활스포츠과
부천대학교,재활스포츠학과
부천대학교,전기공학과(1년과정)
부천대학교,전기과
부천대학교,전자공학과
부천대학교,전자과
부천대학교,정보통신공학과
부천대학교,정보통신과
부천대학교,치기공과
부천대학교,치위생학과
부천대학교,컴퓨터소프트웨어공학과(1년과정)
부천대학교,컴퓨터소프트웨어과
부천대학교,컴퓨터정보보안과
부천대학교,컴퓨터정보보안학과
부천대학교,토목공학과
부천대학교,항공서비스과
부천대학교,항공서비스학과
부천대학교,호텔관광경영학과
부천대학교,호텔외식조리학과
사이버한국외국어대학교,K뷰티학부
사이버한국외국어대학교,글로벌융합계열
사이버한국외국어대학교,기타(소속학과없음)
사이버한국외국어대학교,다문화심리상담학부
사이버한국외국어대학교,마케팅경영학부
사이버한국외국어대학교,베트남인도네시아학부
사이버한국외국어대학교,산업안전주택관리학부
사이버한국외국어대학교,스페인어학부
사이버한국외국어대학교,아테나 교양학부
사이버한국외국어대학교,영어학부
사이버한국외국어대학교,일본어학부
사이버한국외국어대학교,중국어학부
사이버한국외국어대학교,지방 행정의회 학부
사이버한국외국어대학교,한국어학부
삼육대학교,간호학과
삼육대학교,건축학과(4년제)
삼육대학교,건축학과(5년제)
삼육대학교,경영학과
삼육대학교,교양학부
삼육대학교,글로벌한국학과
삼육대학교,기타(소속학과없음)
삼육대학교,기타모집단위
삼육대학교,동물자원과학과
삼육대학교,물리치료학과
삼육대학교,바이오융합공학과
삼육대학교,보건관리학과
삼육대학교,빅데이터클라우드공학과
삼육대학교,사회복지학과
삼육대학교,상담심리학과
삼육대학교,식품영양학과
삼육대학교,신학과
삼육대학교,아트앤디자인학과
삼육대학교,약학과
삼육대학교,영어영문학과
삼육대학교,유아교육과
삼육대학교,음악학과
삼육대학교,인공지능융합학부
삼육대학교,체육학과
삼육대학교,컴퓨터공학부
삼육대학교,항공관광외국어학부
삼육대학교,화학생명과학과
삼육대학교,환경디자인원예학과
삼육보건대학교,간호학과
삼육보건대학교,기타(소속학과없음)
삼육보건대학교,뷰티융합과
삼육보건대학교,사회복지과
삼육보건대학교,사회복지학과
삼육보건대학교,아동보육과
삼육보건대학교,아동보육학과
삼육보건대학교,의료정보과
삼육보건대학교,치위생과
삼육보건대학교,치위생학과
상명대학교,SW융합학부
상명대학교,SW융합학부 게임전공
상명대학교,SW융합학부 애니메이션전공
상명대학교,SW융합학부 전기공학전공
상명대학교,SW융합학부 지능IOT융합전공
상명대학교,SW융합학부 컴퓨터과학전공
상명대학교,SW융합학부 한일문화콘텐츠전공
상명대학교,SW융합학부(예체능)
상명대학교,SW융합학부(인문사회)
상명대학교,SW융합학부(자연과학)
상명대학교,가족복지학과
상명대학교,간호학과
상명대학교,건설시스템공학과
상명대학교,경영공학과
상명대학교,경영학부
상명대학교,경제금융학부
상명대학교,계당교양교육원(공학)
상명대학교,계당교양교육원(예체능)
상명대학교,계당교양교육원(인문사회)
상명대학교,계당교양교육원(자연)
상명대학교,공간환경학부
상명대학교,교육학과
상명대학교,국가안보학과
상명대학교,국어교육과
상명대학교,그린스마트시티학과
상명대학교,그린화학공학과
상명대학교,글로벌경영학과
상명대학교,글로벌금융경영학부
상명대학교,글로벌지역학부
상명대학교,글로벌지역학부 러시아중앙아시아지역학전
상명대학교,글로벌지역학부 한국언어문화전공
상명대학교,기타(소속학과없음)
상명대학교,기타모집단위
상명대학교,독일어권지역학전공
상명대학교,디자인학부
상명대학교,디자인학부 ARVR미디어디자인전공
상명대학교,미술학부 생활예술전공
상명대학교,미술학부 조형예술전공
상명대학교,사회체육전공
상명대학교,생명화학공학부 생명공학전공
상명대학교,생명화학공학부 화공신소재전공
상명대학교,생명화학공학부 화학에너지공학전공
상명대학교,세라믹디자인전공
상명대학교,소프트웨어학과
상명대학교,수학교육과
상명대학교,스마트정보통신공학과
상명대학교,스페이스디자인전공
상명대학교,스포츠경영전공
상명대학교,스포츠무용학부
상명대학교,스포츠무용학부 무용예술전공
상명대학교,스포츠무용학부 스포츠건강관리전공
상명대학교,스포츠융합학부
상명대학교,시스템반도체공학과
상명대학교,식품공학과
상명대학교,영어교육과
상명대학교,영어권지역학전공
상명대학교,예술학부
상명대학교,예술학부 디지털만화영상전공
상명대학교,예술학부 디지털콘텐츠전공
상명대학교,예술학부 무대미술전공
상명대학교,예술학부 문화예술경영전공
상명대학교,예술학부 사진영상미디어전공
상명대학교,예술학부 연극전공
상명대학교,예술학부 영화영상전공
상명대학교,외식의류학부
상명대학교,외식의류학부 식품영양학전공
상명대학교,외식의류학부 의류학전공
상명대학교,융합경영학과
상명대학교,음악학부
상명대학교,인더스트리얼디자인전공
상명대학교,인문콘텐츠학부 문헌정보학전공
상명대학교,인문콘텐츠학부 역사콘텐츠전공
상명대학교,인문콘텐츠학부 지적재산권전공
상명대학교,일본어권지역학전공
상명대학교,전기전자공학부
상명대학교,전자공학과
상명대학교,정보보안공학과
상명대학교,중국어권지역학전공
상명대학교,지능데이터융합학부
상명대학교,지능데이터융합학부 빅데이터융합전공
상명대학교,지능데이터융합학부 스마트생산전공
상명대학교,지능데이터융합학부 핀테크전공
상명대학교,지능데이터융합학부 휴먼지능정보공학전공
상명대학교,지능형로봇학과
상명대학교,커뮤니케이션디자인전공
상명대학교,텍스타일디자인전공
상명대학교,패션디자인전공
상명대학교,프랑스어권지역학전공
상명대학교,행정학부
상명대학교,휴먼지능로봇공학과
상지대학교,FIND칼리지학부
상지대학교,간호학과
상지대학교,건설환경공학과
상지대학교,경영학과
상지대학교,경찰법학과
상지대학교,국제경영학과
상지대학교,군사학과
상지대학교,기타(소속학과없음)
상지대학교,기타모집단위
상지대학교,동물자원학과
상지대학교,레저레크레이션학과
상지대학교,리빙디자인학과
상지대학교,만화애니메이션학과
상지대학교,문화콘텐츠학과
상지대학교,물리치료학과
상지대학교,미디어영상광고학과
상지대학교,법률행정학과
상지대학교,보건계열
상지대학교,보건의료경영전공
상지대학교,사회복지학과
상지대학교,사회적경제학과
상지대학교,산업디자인학과
상지대학교,소방공학과
상지대학교,스마트팜생명과학과
상지대학교,시각영상디자인학과
상지대학교,식음료외식산업학과
상지대학교,식품영양학전공
상지대학교,실버재테크학과
상지대학교,실버헬스케어학과
상지대학교,언어치료전공
상지대학교,유아교육학과
상지대학교,임상병리학과
상지대학교,자유전공학부
상지대학교,작업치료학과
상지대학교,전기전자공학과
상지대학교,제약바이오전공
상지대학교,조경산림학과
상지대학교,체육학부
상지대학교,체육학부 생활체육학전공
상지대학교,체육학부 체육학전공
상지대학교,체육학부 태권도학전공
상지대학교,컴퓨터공학과
상지대학교,평생교육상담학과
상지대학교,평생교육융합계열
상지대학교,한국어교육학과
상지대학교,한의예과
상지대학교,한의학과
상지대학교,호텔항공관광경영학과
서강대학교,"PEP(정치학,경제학,철학)연계전공"
서강대학교,게페르트국제학부
서강대학교,경영학부(경영학전공)
서강대학교,경제학과
서강대학교,공공인재전공
서강대학교,교육문화전공
서강대학교,국어국문학과
서강대학교,글로벌융합학부
서강대학교,글로벌한국학부
서강대학교,기계공학과
서강대학교,기타(소속학과없음)
서강대학교,기타모집단위
서강대학교,동아시아학연계전공
서강대학교,디지털인문학연계전공
서강대학교,물리학과
서강대학교,미디어&엔터테인먼트학과
서강대학교,빅데이터사이언스연계전공
서강대학교,사학과
서강대학교,사회과학부
서강대학교,사회학과
서강대학교,생명과학과
서강대학교,수학과
서강대학교,스타트업 전공
서강대학교,스포츠미디어연계전공
서강대학교,시스템반도체공학과
서강대학교,신문방송학과
서강대학교,심리학과
서강대학교,아트&테크놀로지학과
서강대학교,여성학연계전공
서강대학교,영문학부
서강대학교,영문학부(미국문화전공)
서강대학교,영문학부(영미어문전공)
서강대학교,유럽문화학과
서강대학교,융합교육원
서강대학교,융합생명공학연계전공
서강대학교,융합소프트웨어 전공
서강대학교,인공지능연계전공
서강대학교,인공지능학과
서강대학교,인문학부
서강대학교,일본문화연계전공
서강대학교,전인교육원
서강대학교,전자공학과
서강대학교,정치외교학과
서강대학교,종교학과
서강대학교,중국문화학과
서강대학교,지식융합미디어학부
서강대학교,철학과
서강대학교,컴퓨터공학과
서강대학교,한국발전과국제개발협력연계전공
서강대학교,한국사회문화연계전공
서강대학교,화공생명공학과
서강대학교,화학과
서경대학교,LF_라이프스타일디자인
서경대학교,VD_비주얼디자인
서경대학교,경영학과
서경대학교,경영학부
서경대학교,경찰행정전공
서경대학교,공공인재전공
서경대학교,공공인재학부
서경대학교,공연예술학부
서경대학교,관광비즈니스한국어학과
서경대학교,관현악전공
서경대학교,광고홍보영상학과
서경대학교,군사학과
서경대학교,글로벌메이크업디자인학과
서경대학교,글로벌뷰티테라피&코스메틱학과
서경대학교,글로벌비즈니스어학부
서경대학교,금융정보공학과(이공대학)
서경대학교,기타(소속학과없음)
서경대학교,기타모집단위
서경대학교,나노화학생명공학과
서경대학교,도시공학과
서경대학교,디자인학부
서경대학교,메이크업디자인학과
서경대학교,모델연기전공
서경대학교,무대기술전공
서경대학교,무대패션전공
서경대학교,무용예술학부
서경대학교,물류시스템공학과
서경대학교,물류유통경영학과
서경대학교,뮤지컬전공
서경대학교,미용예술학과
서경대학교,소프트웨어학과
서경대학교,스포츠앤테크놀로지학과
서경대학교,실용음악학부
서경대학교,아동청소년학과
서경대학교,아트앤테크놀로지학과
서경대학교,연기전공
서경대학교,연출전공
서경대학교,영화영상학과
서경대학교,융합대학
서경대학교,음악학부
서경대학교,인성교양대학
서경대학교,전자컴퓨터공학과
서경대학교,코스메틱&뷰티테라피학과
서경대학교,토목건축공학과
서경대학교,피아노전공
서경대학교,헤어디자인학과
서영대학교,AI미래자동차과
서영대학교,ESG경영과
서영대학교,e-크리에이터과
서영대학교,간호학과
서영대학교,간호학과(4년제)
서영대학교,건축디자인과
서영대학교,기타(소속학과없음)
서영대학교,멀티미디어디자인과
서영대학교,물리치료과
서영대학교,물리치료학과
서영대학교,미래자동차공학과
서영대학교,미래자동차과
서영대학교,보건의료행정과(3년제)
서영대학교,뷰티미용과
서영대학교,뷰티아트과
서영대학교,뷰티아트학과
서영대학교,사회복지과
서영대학교,사회복지학과
서영대학교,사회복지행정과
서영대학교,사회복지행정학과
서영대학교,생명화공과
서영대학교,소방안전공학과
서영대학교,소방안전과
서영대학교,소방재난안전과
서영대학교,소방재난안전학과
서영대학교,안경광학과(3년제)
서영대학교,유아교육과
서영대학교,유아교육학과
서영대학교,응급구조과
서영대학교,응급구조과(파주)
서영대학교,응급구조학과
서영대학교,임상병리과
서영대학교,임상병리과(파주)
서영대학교,임상병리학과
서영대학교,임상병리학과(파주)
서영대학교,전기과
서영대학교,전기전자과
서영대학교,치위생과
서영대학교,치위생과(파주)
서영대학교,치위생학과
서영대학교,치위생학과(파주)
서영대학교,카페베이커리과
서영대학교,항공호텔관광과
서영대학교,호텔관광경영과
서영대학교,호텔외식조리과
서영대학교,호텔외식조리학과
서영대학교,호텔조리제빵과
서울과학기술대학교,MSDE학과
서울과학기술대학교,건설시스템공학과
서울과학기술대학교,건설환경융합공학과
서울과학기술대학교,건축기계설비공학과
서울과학기술대학교,건축학부건축공학전공
서울과학기술대학교,건축학부건축학전공
서울과학기술대학교,경영학과(경영학전공)
서울과학기술대학교,경영학과(글로벌테크노경영전공)
서울과학기술대학교,글로벌기초교육학부
서울과학기술대학교,글로벌한국어문화학부
서울과학기술대학교,글로벌한국어문화학부(K-컬처앤테크전공
서울과학기술대학교,글로벌한국어문화학부(한국어교육전공)
서울과학기술대학교,금속공예디자인학과
서울과학기술대학교,기계시스템디자인공학과
서울과학기술대학교,기계자동차공학과
서울과학기술대학교,기타(소속학과없음)
서울과학기술대학교,기타모집단위
서울과학기술대학교,도예학과
서울과학기술대학교,디자인학과(산업디자인전공)
서울과학기술대학교,디자인학과(시각디자인전공)
서울과학기술대학교,문예창작학과
서울과학기술대학교,문화예술학과
서울과학기술대학교,미래에너지융합학과
서울과학기술대학교,반도체공학과
서울과학기술대학교,벤처경영학과
서울과학기술대학교,산업공학과(ITM전공)
서울과학기술대학교,산업공학과(산업정보시스템전공)
서울과학기술대학교,스마트ICT융합공학과
서울과학기술대학교,스포츠과학과
서울과학기술대학교,식품생명공학과
서울과학기술대학교,신소재공학과
서울과학기술대학교,안경광학과
서울과학기술대학교,안전공학과
서울과학기술대학교,영어과
서울과학기술대학교,영어영문학과
서울과학기술대학교,융합교양학부
서울과학기술대학교,융합기계공학과
서울과학기술대학교,인공지능응용학과
서울과학기술대학교,인문사회교양학부
서울과학기술대학교,자연과학부
서울과학기술대학교,전기정보공학과
서울과학기술대학교,전자공학과
서울과학기술대학교,정밀화학과
서울과학기술대학교,정보통신융합공학과
서울과학기술대학교,조형예술학과
서울과학기술대학교,지능형반도체공학과
서울과학기술대학교,컴퓨터공학과
서울과학기술대학교,행정학과
서울과학기술대학교,헬스피트니스학과
서울과학기술대학교,화공생명공학과
서울과학기술대학교,환경공학과
서울교육대학교,기타(소속학과없음)
서울교육대학교,유아특수교육과(심화과정)
서울교육대학교,초등과학교육과(심화과정)
서울교육대학교,초등교육학과
서울교육대학교,초등교육학과(심화과정)
서울교육대학교,초등국어교육과(심화과정)
서울교육대학교,초등미술교육과(심화과정)
서울교육대학교,초등사회과교육과(심화과정)
서울교육대학교,초등생활과학교육과(심화과정)
서울교육대학교,초등수학교육과(심화과정)
서울교육대학교,초등영어교육과(심화과정)
서울교육대학교,초등윤리교육과(심화과정)
서울교육대학교,초등음악교육과(심화과정)
서울교육대학교,초등체육교육과(심화과정)
서울교육대학교,초등컴퓨터교육과(심화과정)
서울기독대학교,글로벌휴먼경영전공
서울기독대학교,기독교신학전공
서울기독대학교,기초교육학과
서울기독대학교,기타(소속학과없음)
서울기독대학교,기타모집단위
서울기독대학교,무용전공
서울기독대학교,뮤지컬전공
서울기독대학교,사회복지전공
서울기독대학교,상담심리전공
서울기독대학교,운동건강관리전공
서울기독대학교,음악전공
서울대학교,(공과대학)광역
서울대학교,간호대학
서울대학교,간호학과
서울대학교,건설환경공학부
서울대학교,건축학과
서울대학교,건축학과(건축공학전공)
서울대학교,건축학과(건축학전공(5년))
서울대학교,경영대학
서울대학교,경영학과
서울대학교,경제학부
서울대학교,고고미술사학과
서울대학교,공예과
서울대학교,관현악과
서울대학교,교육학과
서울대학교,국악과
서울대학교,국어교육과
서울대학교,국어국문학과
서울대학교,기계공학부
서울대학교,기타(소속학과없음)
서울대학교,기타모집단위
서울대학교,노어노문학과
서울대학교,농경제사회학부
서울대학교,농업생명과학대학
서울대학교,독어교육과
서울대학교,독어독문학과
서울대학교,동양화과
서울대학교,디자인과
서울대학교,물리·천문학부(물리학전공)
서울대학교,물리·천문학부(천문학전공)
서울대학교,물리교육과
서울대학교,물리천문학부
서울대학교,미술대학
서울대학교,미학과
서울대학교,바이오시스템소재학부
서울대학교,불어교육과
서울대학교,불어불문학과
서울대학교,사회교육과
서울대학교,사회복지학과
서울대학교,사회학과
서울대학교,산림과학부
서울대학교,산업공학과
서울대학교,생명과학부
서울대학교,생물교육과
서울대학교,생활과학대학
서울대학교,서양화과
서울대학교,서어서문학과
서울대학교,성악과
서울대학교,소비자아동학부
서울대학교,소비자아동학부(소비자학전공)
서울대학교,소비자아동학부(아동가족학전공)
서울대학교,수리과학부
서울대학교,수의예과
서울대학교,수의학과
서울대학교,수학교육과
서울대학교,식물생산과학부
서울대학교,식품동물생명공학부
서울대학교,식품영양학과
서울대학교,심리학과
서울대학교,아시아언어문명학부
서울대학교,약학계열(6년제)
서울대학교,약학과(2+4년제)
서울대학교,약학과(6년제)
서울대학교,약학기본과정(2+4학제)
서울대학교,약학대학
서울대학교,언론정보학과
서울대학교,언어학과
서울대학교,에너지자원공학과
서울대학교,역사교육과
서울대학교,역사학부
서울대학교,영어교육과
서울대학교,영어영문학과
서울대학교,원자핵공학과
서울대학교,윤리교육과
서울대학교,음악대학
서울대학교,음악학과
서울대학교,응용생물화학부
서울대학교,의류학과
서울대학교,의예과
서울대학교,의학과
서울대학교,인류학과
서울대학교,인문계열
서울대학교,인문대학
서울대학교,자연과학대학
서울대학교,자유전공학부
서울대학교,작곡과
서울대학교,재료공학부
서울대학교,전기정보공학부
서울대학교,정치외교학부
서울대학교,정치외교학부(외교학전공)
서울대학교,정치외교학부(정치학전공)
서울대학교,제약학과(2+4학제)
서울대학교,제약학과(6년제)
서울대학교,조경지역시스템공학부
서울대학교,조선해양공학과
서울대학교,조소과
서울대학교,종교학과
서울대학교,중어중문학과
서울대학교,지구과학교육과
서울대학교,지구환경과학부
서울대학교,지리교육과
서울대학교,지리학과
서울대학교,철학과
서울대학교,첨단융합학부
서울대학교,체육교육과
서울대학교,컴퓨터공학부
서울대학교,통계학과
서울대학교,피아노과
서울대학교,항공우주공학과
서울대학교,화학교육과
서울대학교,화학부
서울대학교,화학생물공학부
서울디지털대학교,AI소프트웨어공학과
서울디지털대학교,경영학과
서울디지털대학교,경찰학과
서울디지털대학교,국방융합인재전공
서울디지털대학교,국제학과
서울디지털대학교,군경소방상담전공
서울디지털대학교,기계로봇공학과
서울디지털대학교,기타(소속학과없음)
서울디지털대학교,노인복지전공
서울디지털대학교,드론전공
서울디지털대학교,디자인학과
서울디지털대학교,문예창작학과
서울디지털대학교,문화예술경영학과
서울디지털대학교,미디어영상학과
서울디지털대학교,반려동물전공
서울디지털대학교,법무행정학과
서울디지털대학교,보건의료행정전공
서울디지털대학교,부동산학과
서울디지털대학교,뷰티미용학과
서울디지털대학교,사회복지학과
서울디지털대학교,산업안전공학전공
서울디지털대학교,상담심리학과
서울디지털대학교,세무회계학과
서울디지털대학교,소방방재학과
서울디지털대학교,스포츠전공
서울디지털대학교,실용음악학과
서울디지털대학교,아동학과
서울디지털대학교,영어학과
서울디지털대학교,예술치료전공
서울디지털대학교,외식조리전공
서울디지털대학교,웹툰웹소설전공
서울디지털대학교,전기전자공학과
서울디지털대학교,정보보안전공
서울디지털대학교,창의인재계열
서울디지털대학교,컴퓨터공학과
서울디지털대학교,탐정학과
서울디지털대학교,패션학과
서울디지털대학교,회화과
서울사이버대학교,AI부동산빅데이터학과
서울사이버대학교,AI서비스마케팅학과
서울사이버대학교,AI스마트팜학과
서울사이버대학교,AI크리에이터학과
서울사이버대학교,WISDOM교양대학
서울사이버대학교,가족코칭상담학과
서울사이버대학교,건축공간디자인학과
서울사이버대학교,경영학과
서울사이버대학교,군경상담학과
서울사이버대학교,글로벌무역물류학과
서울사이버대학교,금융보험학과
서울사이버대학교,기계제어공학과
서울사이버대학교,기타(소속학과없음)
서울사이버대학교,노인복지전공
서울사이버대학교,드론로봇융합학과
서울사이버대학교,멀티미디어디자인학과
서울사이버대학교,모델연기학과
서울사이버대학교,문화예술경영학과
서울사이버대학교,미래창의융합계열
서울사이버대학교,방위산업국방경영학과
서울사이버대학교,법무행정학과
서울사이버대학교,보건행정학과
서울사이버대학교,복지경영전공
서울사이버대학교,부동산학과
서울사이버대학교,뷰티디자인학과
서울사이버대학교,빅데이터정보보호학과
서울사이버대학교,사회복지전공
서울사이버대학교,상담심리학과
서울사이버대학교,성악과
서울사이버대학교,세무회계학과
서울사이버대학교,실용영어학과
서울사이버대학교,실용음악과
서울사이버대학교,아동복지전공
서울사이버대학교,안전관리학과
서울사이버대학교,온라인커머스학과
서울사이버대학교,웹문예창작학과
서울사이버대학교,음악치료학과
서울사이버대학교,인공지능학과
서울사이버대학교,전기전자공학과
서울사이버대학교,직업진로상담학과
서울사이버대학교,청소년복지전공
서울사이버대학교,컴퓨터공학과
서울사이버대학교,통일안보북한학과
서울사이버대학교,통합건강관리학과
서울사이버대학교,특수심리치료학과
서울사이버대학교,피아노과
서울사이버대학교,한국어문화학과
서울사이버대학교,회화공예학과
서울시립대학교,건축학부 건축공학전공
서울시립대학교,건축학부 건축학전공(5년제)
서울시립대학교,경영학부
서울시립대학교,경제학부
서울시립대학교,공간정보공학과
서울시립대학교,교통공학과
서울시립대학교,국사학과
서울시립대학교,국어국문학과
서울시립대학교,국제관계학과
서울시립대학교,기계정보공학과
서울시립대학교,기타(소속학과없음)
서울시립대학교,기타모집단위
서울시립대학교,도시공학과
서울시립대학교,도시사회학과
서울시립대학교,도시행정학과
서울시립대학교,디자인학과
서울시립대학교,물리학과
서울시립대학교,사회복지학과
서울시립대학교,생명과학과
서울시립대학교,세무학과
서울시립대학교,소방방재학과
서울시립대학교,수학과
서울시립대학교,스포츠과학과
서울시립대학교,신소재공학과
서울시립대학교,영어영문학과
서울시립대학교,융합응용화학과
서울시립대학교,융합전공학부 국사학-도시역사경관학 전
서울시립대학교,융합전공학부 국제관계학-빅데이터분석학
서울시립대학교,융합전공학부 도시공학-국제도시개발학 
서울시립대학교,융합전공학부 도시공학-도시부동산기획경
서울시립대학교,융합전공학부 도시사회학-국제도시개발학
서울시립대학교,융합전공학부 물리학-나노반도체물리학
서울시립대학교,융합전공학부 생명과학-빅데이터분석
서울시립대학교,융합전공학부 생명과학-통계학 전공
서울시립대학교,융합전공학부 조경학-경영학 전공
서울시립대학교,융합전공학부 조경학-환경생태도시학전공
서울시립대학교,융합전공학부 철학-동아시아문화학 전공
서울시립대학교,음악학과
서울시립대학교,인공지능학과
서울시립대학교,자유전공학부
서울시립대학교,전자전기컴퓨터공학부
서울시립대학교,조각학과
서울시립대학교,조경학과
서울시립대학교,중국어문화학과
서울시립대학교,철학과
서울시립대학교,첨단융합학부 융합바이오헬스전공
서울시립대학교,첨단융합학부 지능형반도체전공
서울시립대학교,첨단융합학부 첨단인공지능전공
서울시립대학교,컴퓨터과학부
서울시립대학교,토목공학과
서울시립대학교,통계학과
서울시립대학교,행정학과
서울시립대학교,화학공학과
서울시립대학교,환경공학부
서울시립대학교,환경원예학과
서울신학대학교,IT융합소프트웨어학과
서울신학대학교,IT융합학부
서울신학대학교,관광경영학과
서울신학대학교,교양교육원
서울신학대학교,교회음악과
서울신학대학교,"국제학부(글로벌경영학과,관광경영학과)"
서울신학대학교,글로벌경영학과
서울신학대학교,글로벌비즈니스학부
서울신학대학교,기독교교육과
서울신학대학교,기타(소속학과없음)
서울신학대학교,기타모집단위
서울신학대학교,사범학부
서울신학대학교,사회복지학과
서울신학대학교,신학과
서울신학대학교,신학부
서울신학대학교,실용음악과
서울신학대학교,아동보육학과
서울신학대학교,아시아문화콘텐츠학부
서울신학대학교,예술학부
서울신학대학교,유아교육과
서울신학대학교,일본어문화콘텐츠학과
서울신학대학교,중국언어문화콘텐츠학과
서울신학대학교,휴먼서비스학부
서울여자간호대학교,간호학과(4년제)
서울여자간호대학교,기타(소속학과없음)
서울여자대학교,개인정보보호전공
서울여자대학교,경영학과
서울여자대학교,경제학과
서울여자대학교,공예전공
서울여자대학교,과학기술융합대학
서울여자대학교,교양대학
서울여자대학교,교육심리학과
서울여자대학교,국어국문학과
서울여자대학교,국제학전공
서울여자대학교,글로벌ICT인문융합학부
서울여자대학교,글로벌문화산업·MICE전공
서울여자대학교,기독교학과
서울여자대학교,기업보안융합전공
서울여자대학교,기타(소속학과없음)
서울여자대학교,기타모집단위
서울여자대학교,데이터과학전공
서울여자대학교,데이터사이언스학과
서울여자대학교,도시환경예술디자인전공
서울여자대학교,독일문화콘텐츠전공
서울여자대학교,디지털미디어학과
서울여자대학교,디지털영상전공
서울여자대학교,디지털융합경영전공
서울여자대학교,메타버스융합콘텐츠전공
서울여자대학교,문예창작전공
서울여자대학교,문헌정보학과
서울여자대학교,미래산업융합대학
서울여자대학교,바이오인포매틱스전공
서울여자대학교,바이오헬스융합학과
서울여자대학교,바이오화장품공학전공
서울여자대학교,박물관학전공
서울여자대학교,비즈니스커뮤니케이션전공
서울여자대학교,사이버보안전공
서울여자대학교,사학과
서울여자대학교,사회과학대학
서울여자대학교,사회복지학과
서울여자대학교,산업디자인학과
서울여자대학교,생명환경공학과
서울여자대학교,소프트웨어융합학과
서울여자대학교,수학과
서울여자대학교,스마트농업공학전공
서울여자대학교,스포츠운동과학과
서울여자대학교,시각디자인전공
서울여자대학교,식품공학과
서울여자대학교,식품영양학과
서울여자대학교,아동학과
서울여자대학교,언론영상학부
서울여자대학교,영어영문학과
서울여자대학교,예술심리치료전공
서울여자대학교,원예생명조경학과
서울여자대학교,인문대학
서울여자대학교,일어일문학과
서울여자대학교,자율전공학부(인문사회계열)
서울여자대학교,자율전공학부(자연계열)
서울여자대학교,저널리즘전공
서울여자대학교,정보보호학부
서울여자대학교,중어중문학과
서울여자대학교,첨단미디어디자인전공
서울여자대학교,청소년학전공
서울여자대학교,패션산업학과
서울여자대학교,프랑스문화콘텐츠전공
서울여자대학교,행정학과
서울여자대학교,현대미술전공
서울여자대학교,화학과
서울예술대학교,공간디자인전공
서울예술대학교,공연창작학부
서울예술대학교,광고창작전공
서울예술대학교,극작전공
서울예술대학교,기타(소속학과없음)
서울예술대학교,디지털아트전공
서울예술대학교,무용전공
서울예술대학교,문예창작전공
서울예술대학교,미디어창작학부
서울예술대학교,방송영상전공
서울예술대학교,사진전공
서울예술대학교,시각디자인전공
서울예술대학교,실용음악전공
서울예술대학교,연극전공
서울예술대학교,연기전공
서울예술대학교,영화전공
서울예술대학교,예술경영전공
서울예술대학교,한국음악전공
서울장신대학교,교회음악과
서울장신대학교,기타(소속학과없음)
서울장신대학교,목회사역학과
서울장신대학교,목회실천학부
서울장신대학교,복지상담학부
서울장신대학교,사회복지학과
서울장신대학교,상담심리학과
서울장신대학교,신학과
서울장신대학교,실용음악과
서울한영대학교,기타(소속학과없음)
서울한영대학교,기타모집단위
서울한영대학교,사회복지상담학과
서울한영대학교,사회복지학과
서울한영대학교,상담심리학과
서울한영대학교,신학과
서울한영대학교,아동보육학과
서울한영대학교,아동복지학과(아동복지학)
서울한영대학교,재활복지학과
서원대학교,K-culture학과
